date	title	url	desc
April 30, 2020	Stark digital divide in US internet speed amid Covid-19 crisis	https://www.computerweekly.com/news/252482439/Stark-digital-divide-in-US-internet-speed-amid-Covid-19-crisis	Over a fifth of connections in lower income brackets in the US do not have ‘acceptable’ internet performance for work and school during the coronavirus lockdown, but ISPs’ expansion of available bandwidth for these communities noticeably improves ...
April 30, 2020	Can maths plot a path for policy-makers through the UK coronavirus lockdown?	https://www.computerweekly.com/news/252482447/Can-Maths-plot-a-path-for-policy-makers-through-the-UK-coronavirus-lockdown	Initial findings from a new study suggests that working from home could enable the UK to manage the coronavirus infection rate
April 30, 2020	Mobile banking customers at risk from new EventBot trojan	https://www.computerweekly.com/news/252482435/Mobile-banking-customers-at-risk-from-new-EventBot-trojan	Customers of Barclays, HSBC, Santander and many other banks should be alert to a dangerous new trojan
April 30, 2020	Microsoft results points to new uses for Teams after coronavirus	https://www.computerweekly.com/news/252482426/Microsoft-results-points-to-new-uses-for-Teams-after-Coronavirus	Satya Nadella, CEO of Microsoft, says he looks forward to new working practices emerging post-Covid-19, with collaboration seamlessly fitting in with tools for remote working
April 30, 2020	GPs embrace virtual consultations to navigate Covid-19 outbreak	https://www.computerweekly.com/news/252482422/GPs-embrace-virtual-consultations-to-navigate-Covid-19-outbreak	The majority of GPs across England are now operating with video meetings and more virtual services are being developed
April 30, 2020	Coronavirus: Young employees struggle with remote working	https://www.computerweekly.com/news/252482375/Coronavirus-young-employees-struggle-with-remote-working	Communications tools identified as key pain point and hindering productivity for young UK workers
April 30, 2020	Coronavirus: Government under pressure to give limited company IT workers more financial support	https://www.computerweekly.com/news/252482427/Coronavirus-Government-under-pressure-to-give-limited-company-IT-workers-more-financial-support	IT contractors who provide services through their own limited companies and pay themselves in dividends are largely uncatered for by the goverment's various coronavirus-focused business support packages, and are facing financial difficulties
April 30, 2020	Red Hat-VMware rivalry intensifies with OpenShift virtualisation	https://www.computerweekly.com/news/252482425/Red-Hat-VMware-rivalry-intensifies-with-Openshift-virtualisation	New virtualisation features in OpenShift point to an emerging Kubernetes platform war between Red Hat and VMware
April 29, 2020	Infovista claims SD-WAN implementation game changer with transparent hybrid technology	https://www.computerweekly.com/news/252482405/Infovista-claims-SD-WAN-implementation-game-changer-with-transparent-hybrid-technology	Application-aware SD-WAN technology provider introduces additional capabilities to ‘dramatically’ simplify migration and hasten transition to software-defined networking
April 29, 2020	IMDA to issue 5G spectrum to Singtel and StarHub-M1 venture	https://www.computerweekly.com/news/252482367/IMDA-to-issue-5G-spectrum-to-Singtel-and-StarHub-M1-venture	Singapore’s telco regulator will award 5G spectrum to major operators whose proposals have exceeded its requirements in some cases
April 29, 2020	Privacy International puts Palantir in the dock for NHS data analysis work	https://www.computerweekly.com/news/252482365/Privacy-International-puts-Palantir-in-the-dock-for-NHS-data-analysis-work	Civil liberties campaigner questions role of US data analytics specialist in health service’s data work in battle against Covid-19
April 29, 2020	Coronavirus: GCHQ gets access to NHS data to beef up security	https://www.computerweekly.com/news/252482363/Coronavirus-GCHQ-gets-access-to-NHS-data-to-beef-up-security	Health secretary gave GCHQ emergency powers to obtain information relating to the security of its networks and IT systems at the beginning of April, it has emerged
April 29, 2020	Coronavirus: Cash use plummets during UK lockdown	https://www.computerweekly.com/news/252482337/Coronanvirus-Cash-use-plummets-during-UK-lockdown	Consumers are switching to digital payment methods amid the current global pandemic crisis
April 29, 2020	Coronavirus: Startups raise £663m during lockdown	https://www.computerweekly.com/news/252482340/Coronavirus-Startups-raise-663m-during-lockdown	Investment is significantly higher than at the same time last year, but it is concentrated in very few hands as the total number of deals declines
April 29, 2020	Retail must weigh up high street versus online investments after coronavirus lockdown	https://www.computerweekly.com/news/252482342/Retail-must-weigh-up-high-street-versus-online-investments-after-Coronavirus-lockdown	Larger retailers that have a significant online presence will need to decide whether to innovate on the web or on the high street
April 29, 2020	Coronavirus: Call for extension to European payment security standard deadline	https://www.computerweekly.com/news/252482329/Coronavirus-Call-for-extension-to-European-payment-security-standard-deadline	Payment processors across Europe want more time to meet the SCA payment security standard
April 29, 2020	IT Priorities 2020: SD-WAN soars as collaboration and communications no longer on back burner	https://www.computerweekly.com/news/252482271/IT-Priorities-2020-SD-WAN-soars-as-collaboration-and-communications-no-longer-on-back-burner	At the start of the year, networking professionals looked likely to invest in monitoring, converged architectures and WAN technologies, while unified communications was in decline and collaboration of minimal interest
April 29, 2020	Nordic CIO interview: Stefan Olowsson, Swedish Social Insurance Agency	https://www.computerweekly.com/news/252482192/Nordic-CIO-Interview-Stefan-Olowsson-Swedish-Social-Insurance-Agency	Stefan Olowsson, CIO at Sweden’s Försäkringskassan, helps to ensure social security payments run smoothly, which is a balancing act of innovation, data security and reliable delivery
April 29, 2020	Nokia closes capacity and customer experience tech deal with Bharti Airtel	https://www.computerweekly.com/news/252482330/Nokia-closes-capacity-and-customer-experience-tech-deal-with-Bharti-Airtel	Third-largest telco in the world’s second-largest telecoms market takes up Nokia Single Radio Access Network to enhance capacity and improve 5G readiness
April 29, 2020	Zoom chooses Oracle IaaS as core cloud infrastructure provider	https://www.computerweekly.com/news/252482328/Zoom-chooses-Oracle-IaaS-as-core-cloud-infrastructure-provider	Zoom has chosen Oracle Cloud Infrastructure to deliver its online video meetings service as usage has spiked due to the Covid-19 coronavirus public health crisis
April 29, 2020	Google chief suggests post-coronavirus cloud boost	https://www.computerweekly.com/news/252482322/Google-chief-suggest-post-Coronavirus-cloud-boost	Google’s GCP platform has seen increased demand during the Covid-19 coronavirus pandemic, and the company’s CEO believes economic recovery may lead to fewer on-premise datacentres
April 29, 2020	Australian researchers tap cloud to save the Tasmanian devil	https://www.computerweekly.com/news/252482326/Australian-researchers-tap-cloud-to-save-the-Tasmanian-devil	Researchers at the University of Sydney are using Amazon Web Services to speed up genomics research in one of Australia’s wildlife conservation programmes
April 28, 2020	NHSX on track for May launch of Covid-19 contact-tracing app but challenges remain	https://www.computerweekly.com/news/252482296/NHSX-on-track-for-May-launch-of-Covid-19-contact-tracing-app-but-challenges-remain	Leading UK scientific experts assure MPs that much-anticipated application will be ready for launch in May but concede that challenges exist on achieving meaningful uptake
April 28, 2020	AWS expands beyond edge connectivity in Italy with datacentre region opening	https://www.computerweekly.com/news/252482281/AWS-expands-beyond-edge-connectivity-in-Italy-with-datacentre-region-opening	Amazon Web Services says opening a datacentre region in Covid-19-hit Italy indicates its commitment to delivering cloud services to communities that need them most
April 28, 2020	Worcestershire County Council turns to low code in coronavirus response effort	https://www.computerweekly.com/news/252482266/Worcestershire-County-Council-turns-to-low-code-in-Coronavirus-response-effort	The county council of Worcestershire is using the OutSystems low-code platform to develop five apps to support internal staff and external volunteers during the Covid-19 coronavirus pandemic
April 28, 2020	Ericsson scores further 5G RAN win with True Corporation Thailand	https://www.computerweekly.com/news/252482274/Ericsson-scores-further-5G-RAN-win-with-True-Corporation-Thailand	Thai comms operator engages the Swedish technology provider to enable smooth, fast and cost-effective 5G network evolution in three regions
April 28, 2020	Under the spotlight, video apps rush to strengthen security	https://www.computerweekly.com/news/252482272/Under-the-spotlight-video-apps-rush-to-strengthen-security	Most popular videoconferencing applications now meet Mozilla’s minimum security standards, with fierce competition and public pressure driving rapid improvement
April 28, 2020	Almost half of security pros being redeployed during pandemic	https://www.computerweekly.com/news/252482263/Almost-half-of-security-pros-being-redeployed-during-pandemic	Close to half of cyber security professionals say they have been taken off some or all of their security duties to focus attention elsewhere during the Covid-19 coronavirus pandemic
April 28, 2020	IBM celebrates quantum cloud fourth anniversary with coding challenge	https://www.computerweekly.com/news/252482251/IBM-celebrates-quantum-cloud-fourth-anniversary-with-coding-challenge	IBM has set four tasks for programmers to try out on its cloud-based quantum computer, in a bid to widen quantum coding skills
April 28, 2020	Met Police assessing evidence of potential perjury in Post Office IT trials	https://www.computerweekly.com/news/252482260/Met-Police-assess-evidence-of-potential-perjury-in-Post-Office-IT-trials	Force examines information about evidence given in court by Fujitsu staff on the Horizon IT system before deciding whether to investigate further
April 28, 2020	Black Rose Lucy ransomware now posing as FBI porn warning	https://www.computerweekly.com/news/252482257/Black-Rose-Lucy-ransomware-now-posing-as-FBI-porn-warning	A new strain of Russian-developed ransomware impersonates US federal law enforcement to force payment, says Check Point
April 28, 2020	Confidence of UK startups rocked by coronavirus	https://www.computerweekly.com/news/252482258/Confidence-of-UK-startups-rocked-by-coronavirus	Firms worry how to keep sales up and secure investment during pandemic
April 28, 2020	Adtran initiates software-defined access network project, advances the smart home experience	https://www.computerweekly.com/news/252482256/ADTRAN-initiates-software-defined-access-network-project-advances-the-smart-home-experience	Partnerships with Orange and Plume will evaluate and test SDN-based programming for next-gen fibre access networks, and boost customer experience management of Wi-Fi-enabled services
April 28, 2020	Covid-19 will decimate fintechs, but those that survive will prosper	https://www.computerweekly.com/news/252482224/Covid-19-will-decimate-fintechs-but-those-that-survive-will-prosper	The coronavirus will wipe out some fintechs, but those that get through it will share in the next growth phase of the industry's development
April 28, 2020	APAC edge computing market set to grow	https://www.computerweekly.com/news/252482248/APAC-edge-computing-market-set-to-grow	China and Japan will account for the lion’s share of Asia-Pacific’s edge computing market as more organisations in the region look to streamline processes and improve productivity
April 27, 2020	Scottish Tech Army seeks out IT experts to combat Covid-19	https://www.computerweekly.com/news/252482218/Scottish-Tech-Army-seeks-out-IT-experts-to-combat-Covid-19	Tech workers who find themselves out of work are being asked to volunteer their time to help build digital technology to support coronavirus efforts
April 27, 2020	Julian Assange extradition hearing postponed amid coronavirus lockdown	https://www.computerweekly.com/news/252482215/Julian-Assange-extradition-hearing-postponed-amid-coronavirus-lockdown	Julian Assange’s lawyers say they have been unable to communicate or share legal documents with the WikiLeaks founder to enable them to prepare a defence in time for a planned extradition hearing in May
April 27, 2020	Microsoft patches .gif file vulnerability in Teams	https://www.computerweekly.com/news/252482211/Microsoft-patches-gif-file-vulnerability-in-Teams	Vulnerability could have enabled cyber criminals to use a malicious .gif file to scrape user data and take over Teams accounts
April 27, 2020	Potential near £70bn boost to British economy from gigabit broadband	https://www.computerweekly.com/news/252482199/Potential-near-70bn-boost-to-British-economy-from-gigabit-broadband	Research shows that delivering ‘Gigabit Britain’ could provide over £50bn gross value added to the economy in five years, growing to £68.8bn in 2030, but suppliers warn that more must be done to turn broadband ambition into reality
April 27, 2020	Funding released to support winners of coronavirus technology challenge	https://www.computerweekly.com/news/252482160/Funding-released-to-support-winners-of-coronavirus-technology-challenge	To help support the most vulnerable during the pandemic, NHSX and its partners are testing a range of digital solutions submitted as part of fast-track technology competition
April 27, 2020	UK tech companies launch online safety body	https://www.computerweekly.com/news/252482195/UK-tech-companies-launch-new-online-safety-body	Online Safety Tech Industry Association unites 14 technology companies to drive conversation and policy around online safeguarding
April 27, 2020	GP Connect to enable patient information sharing in Covid-19 outbreak	https://www.computerweekly.com/news/252482180/GP-Connect-launches-to-enable-patient-information-sharing-in-the-Covid-19-outbreak	Past and present medical details will be shared across primary care during the emergency period
April 27, 2020	How Vonage is riding the e-commerce wave in Asia	https://www.computerweekly.com/news/252482191/How-Vonage-is-riding-the-e-commerce-wave-in-Asia	The surge in online sales across Asia has boosted demand for cloud-based communications services as more e-commerce players look to integrate text messaging, voice and video into customer engagement platforms
April 27, 2020	IR35 off-payroll rules have ‘never worked satisfactorily’, rules Finance Bill Sub-Committee	https://www.computerweekly.com/news/252482152/IR35-off-payroll-rules-have-never-worked-satisfactorily-rules-Finance-Bill-Sub-Committee	An inquiry into the government’s plans to extend the IR35 reforms to the private sector concludes that the roll-out should be delayed because the entire off-payroll legislation is flawed and in need of a revamp
April 27, 2020	Australia’s CovidSafe app debuts, source codes to follow	https://www.computerweekly.com/news/252482190/Australias-CovidSafe-app-debuts-source-codes-to-follow	Australia’s contact tracing app has been downloaded more than 1.1 million times, even as privacy concerns linger on
April 24, 2020	Wireless stakeholders cheer ‘historic’ FCC Wi-Fi 6GHz spectrum allocation decision	https://www.computerweekly.com/news/252482149/Wireless-stakeholders-cheer-historic-FCC-Wi-Fi-6GHz-spectrum-allocation-decision	US broadcast and telecoms regulator confirms proposal lauded as a milestone moment that will no less than supercharge connectivity
April 24, 2020	Coronavirus: UK schools will get tech support from Google and Microsoft	https://www.computerweekly.com/news/252482142/Coronavirus-UK-schools-get-tech-support-from-Google-and-Microsoft	Government hires tech giants to provide remote working resources to children while schools are closed
April 24, 2020	Coronavirus: Dutch Covid-19 tracking app stirs national debate	https://www.computerweekly.com/news/252482131/Coronavirus-Dutch-Covid-19-tracking-app-stirs-national-debate	Privacy concerns raised over mobile app to help track and control the spread of coronavirus in the Netherlands
April 24, 2020	NHSX reveals full details of UK Covid-19 contact-tracing strategy	https://www.computerweekly.com/news/252482129/NHSX-reveals-full-details-of-UK-Covid-19-contact-tracing-strategy	National Health Service’s digital innovation unit aims to allay fears over privacy and confidentiality in forthcoming contract-tracing app
April 24, 2020	Coronavirus: Remote working and mental health	https://www.computerweekly.com/news/252482041/Coronavirus-Remote-working-and-mental-health	As many of us are now working from home due to the Covid-19 coronavirus outbreak, while also trying to juggle other responsibilities alongside increased anxiety, how can we make sure that we’re looking after our mental health?
April 24, 2020	The Security Interviews: Can AV go from dodgy scareware to cyber hero?	https://www.computerweekly.com/news/252481951/The-Security-Interviews-Can-AV-go-from-dodgy-scareware-to-cyber-hero	Alun Baker, CEO of Clario, is on a mission to rehabilitate the image of consumer security products and take the fear out of selling antivirus. We find out how things are changing
April 24, 2020	How likely are IT service providers to offer discounts in an unprecedented global recession?	https://www.computerweekly.com/news/252482123/How-likely-are-IT-service-providers-to-provide-discounts-in-unprecedented-global-recession	As the global economy slows, businesses are trying to cut costs, with IT services one of the first stops – but what are the chances of a happy outcome?
April 24, 2020	Government urges parents to keep children safe during lockdown	https://www.computerweekly.com/news/252482118/Government-urges-parents-to-keep-children-safe-during-lockdown	The UK government has published more guidance for parents in an attempt to limit children's exposure to cyber bullying and disinformation during the Covid-19 coronavirus pandemic
April 24, 2020	European fibre roll-outs speed up	https://www.computerweekly.com/news/252482095/European-fibre-roll-outs-speed-up	European fibre-to-the-home and fibre-to-the-building coverage maintains a positive growth trend, with subscribers increasing by 15% since September 2018
April 24, 2020	Dark data is contributing to carbon emissions	https://www.computerweekly.com/news/252482121/Dark-data-is-contributing-to-carbon-emissions	Almost six million tonnes of carbon dioxide will be pumped into the atmosphere this year as a result of dark data, Veritas research finds
April 24, 2020	Intel clean rooms work through lockdown	https://www.computerweekly.com/news/252482120/Intel-clean-rooms-work-through-lockdown	Intel has reported an increase in PC and datacentre processor sales, reflecting the shift to online and home schooling and working
April 23, 2020	Ransomware-stricken Travelex up for sale	https://www.computerweekly.com/news/252482083/Ransomware-stricken-Travelex-up-for-sale	Travelex’s parent Finablr is washing its hands of the ransomware-stricken forex provider as it struggles with the twin shocks of the Covid-19 pandemic and a developing fraud scandal
April 23, 2020	Coronavirus: RAF flies in for UK contact tracing app test	https://www.computerweekly.com/news/252482087/Coronavirus-RAF-flies-in-for-UK-contact-tracing-app-test	NHS announces test at air base of app designed to alert users of the close proximity of those carrying or having symptoms of Covid-19
April 23, 2020	What comes after flash? Weebit Nano hopes its ReRAM will	https://www.computerweekly.com/news/252482054/What-comes-after-flash-Weebit-Nano-hopes-its-ReRAM-will	Weebit Nano’s ReRAM stores bits by building resistive filaments and promises a 1,000x speed boost over flash in chips that can store data for years and is well-suited to edge uses
April 23, 2020	Public authorities set to receive expanded surveillance powers	https://www.computerweekly.com/news/252482079/Public-authorities-set-to-receive-expanded-surveillance-powers	UK government wants to extend the number of public authorities able to obtain communications data using mass surveillance
April 23, 2020	5,400% growth forecast for enterprises using WhatsApp Business APIs	https://www.computerweekly.com/news/252482076/5400-growth-forecast-for-enterprises-using-WhatsApp-Business-APIs	Unprecedented and extraordinary growth forecast for business version of WhatsApp, with growth from just 992 to 55,000 users expected over the next five years
April 23, 2020	Nasdaq gives customers real-time data through cloud platform	https://www.computerweekly.com/news/252482062/Nasdaq-gives-customers-real-time-data-through-cloud-platform	US stock exchange uses public cloud and APIs to provide investment companies with real-time data on trading activity
April 23, 2020	iOS zero-day leaves iPhone users dangerously exposed	https://www.computerweekly.com/news/252482061/iOS-zero-day-leaves-iPhone-users-dangerously-exposed	Researchers identify dangerous vulnerabilities in Apple’s iOS operating system that allow remote code execution on target devices
April 23, 2020	ABB Power plugs into Ericsson 5G tech to increase factory productivity	https://www.computerweekly.com/news/252482057/ABB-Power-Grids-plugs-into-Ericsson-5G-tech-to-increase-factory-productivity	Ericsson gears up for the post-coronavirus world with confidence in 5G and reveals project for its 5G-ready Industry Connect with global leader in power technology
April 23, 2020	Mainframe skills surge as lockdown drives transaction growth	https://www.computerweekly.com/news/252482049/Mainframe-skills-surge-as-lockdown-drives-transaction-growth	Mainframe skills and Cobol programming are now in demand as enterprises scale up to tackle increased online activity due to the coronavirus
April 23, 2020	Datacentre M&A closed deal values exceed last year’s total just three months into 2020	https://www.computerweekly.com/news/252482050/Datacentre-MA-closed-deal-values-already-exceed-last-years-total-just-three-months-into-2020	Latest market tracker data shows rebound in datacentre M&A deal values as enterprises look to outsource more of their IT and move to the cloud
April 23, 2020	Zoom to roll out fresh cyber security updates	https://www.computerweekly.com/news/252482048/Zoom-to-roll-out-fresh-cyber-security-updates	New features include support for advanced AES 256-bit encryption
April 23, 2020	Coronavirus: Remote workers air long-term productivity concerns over home-working tech	https://www.computerweekly.com/news/252482043/Coronavirus-Remote-workers-air-long-term-productivity-concerns-over-home-working-tech	Research from managed service provider Atlas Cloud highlights concerns from remote workers that their work-from-home tech kit might not be up to the job in the long term
April 23, 2020	Coronavirus: Surge in Wi-Fi upload traffic shows need for advanced Wi-Fi adoption	https://www.computerweekly.com/news/252482008/Coronavirus-Surge-in-Wi-Fi-upload-traffic-shows-need-for-advanced-Wi-Fi-adoption	Prolonged home working will see home networks, based on older Wi-Fi technologies rather than the likes of Wi-Fi 6, put under intolerable strain, warns analyst
April 23, 2020	Keeping coral reefs healthy with AI	https://www.computerweekly.com/news/252482045/Keeping-coral-reefs-healthy-with-AI	Underwater video cameras equipped with artificial intelligence smarts have been deployed in the waters off Pangatalan island in the Philippines to track the barometers of coral reef health
April 22, 2020	NCSC overwhelmed by response to coronavirus campaign	https://www.computerweekly.com/news/252481999/NCSC-overwhelmed-by-response-to-coronavirus-campaign	The UK’s NCSC has taken down more than 80 malicious web campaigns and received 5,000 reports of suspicious emails within 24 hours of launching reporting service
April 22, 2020	Cisco, Google Cloud plan application-centric multicloud networking fabric	https://www.computerweekly.com/news/252481998/Cisco-Google-Cloud-plan-application-centric-multicloud-networking-fabric	Tech giants unite to address current systems’ perceived lack of capability to signal service level requests dynamically and offer full WAN application integration with cloud workloads
April 22, 2020	Application performance for remote workers becomes primary network issue for businesses	https://www.computerweekly.com/news/252481986/Application-performance-for-remote-workers-becomes-primary-network-issue-for-businesses	When it comes to WAN, cost diminishes in importance, while dealing with complexity increases, as more firms spread reach to more locations
April 22, 2020	Coronavirus: Banking and mobile sectors collaborate to stop text scams	https://www.computerweekly.com/news/252481994/Coronavirus-Banking-and-mobile-sectors-collaborate-to-stop-text-scams	Initiative aims to protect 50 genuine brands and government organisations from being impersonated by cyber criminals
April 22, 2020	Google creates datacentre task scheduler to limit non-urgent work to peak renewable energy periods	https://www.computerweekly.com/news/252481957/Google-creates-datacentre-task-scheduler-to-limit-non-urgent-work-to-peak-renewable-energy-periods	Google lifts lid on how it is using forecast data to ensure non-urgent compute workloads within its datacentres are carried out at peak supply times for renewable energy
April 22, 2020	Coronavirus: Swedish college implements digital plans early	https://www.computerweekly.com/news/252481988/Coronavirus-Swedish-college-implements-digital-plans-early	Work done by a Swedish medical school over the past few years to prepare digital education options is paying off as lockdown forces it to close physical classrooms
April 22, 2020	More than 80% of UK startups ineligible for public-private coronavirus loans	https://www.computerweekly.com/news/252481985/More-than-80-of-UK-startups-ineligible-for-public-private-coronavirus-loans	With the majority of startups left out in the cold, the UK government must now focus on the delivery speed of what is available, according to ecosystem leaders
April 22, 2020	IR35 private sector reforms: Treasury ignores sub-committee’s plea to delay April 2021 start date	https://www.computerweekly.com/news/252481987/IR35-private-sector-reforms-Treasury-ignores-sub-committees-plea-to-delay-April-2021-start-date	Despite the Finance Bill Sub-Committee claiming it would argue for the IR35 reforms to be delayed even if there were no pandemic, HM Treasury remains committed to revised April 2021 roll-out date
April 22, 2020	Traditional banks need to do more than gloss over back-end systems with fintech paint	https://www.computerweekly.com/news/252481981/Traditional-banks-need-to-do-more-than-gloss-over-back-end-systems-with-fintech-paint	Banks need to work with fintechs if they are to prosper in the new world, but  first they must update their back-end systems
April 22, 2020	Coronavirus: Cyber criminals may be changing tactics	https://www.computerweekly.com/news/252481979/Coronavirus-Cyber-criminals-may-be-changing-tactics	Cyber criminals “may soon shift to heavier exploitation of footholds established through phishing and other scams”, warns Cyber Threat Coalition
April 22, 2020	Amazon’s Whole Foods uses heat mapping to track unionisation efforts	https://www.computerweekly.com/news/252481961/Amazons-Whole-Foods-uses-heat-mapping-to-track-unionisation-efforts	Whole Foods is using mapping technology to predict where strikes or union activity will happen, but organisers can use similar tools for the inverse of bolstering their actions too
April 22, 2020	Coronavirus: German networks take the extra strain from social distancing	https://www.computerweekly.com/news/252481956/Coronavirus-German-networks-take-the-extra-strain-from-social-distancing	Network performance and customer experience monitoring firm finds German networks coping with masses of online home users despite some degradations since the start of social distancing and stay-at-home policies
April 22, 2020	How DBS is reaping the dividends of digital transformation	https://www.computerweekly.com/news/252481976/How-DBS-is-reaping-dividends-of-digital-transformation	At DBS Bank, the Covid-19 coronavirus outbreak has demonstrated the value of technology and the investments it made over the past decade to modernise its technology stack
April 21, 2020	IBM results reveal hybrid emphasis and virtual garages	https://www.computerweekly.com/news/252481928/IBM-results-reveal-hybrid-emphasis-and-virtual-garages	The Covid-19 coronavirus pandemic is leading to businesses rethinking their strategy, with IBM leaning on virtual teams to support hybrid computing projects
April 21, 2020	UK challenger stockbroker Freetrade backs Google Cloud to make investing more inclusive	https://www.computerweekly.com/news/252481938/UK-challenger-stockbroker-Freetrade-backs-Google-Cloud-to-make-investing-more-inclusive	The CTO and co-founders of UK challenger stockbroking app provider, Freetrade, discuss how Google Cloud has helped them diversify their service offering as user numbers have increased
April 21, 2020	Border Force awards £3.1m contract to Capita	https://www.computerweekly.com/news/252481895/Border-Force-awards-31m-contract-to-Capita	The contract with the Home Office's law enforcement agency will see the implementation of 4G and satellite infrastructure
April 21, 2020	Covid-19 outbreak sees first-quarter revenues flatten for Huawei	https://www.computerweekly.com/news/252481944/Covid-19-outbreak-sees-first-quarter-revenues-flatten-for-Huawei	Chinese networking mega-firm endures tough first quarter, but pledges that it will ride out the coronavirus storm
April 21, 2020	Data excess linked to climate change	https://www.computerweekly.com/news/252481942/Data-excess-linked-to-climate-change	IT departments are unwittingly contributing to climate change by storing too much data, much of which will never be used
April 21, 2020	Revealed: The man behind the first major computer virus pandemic	https://www.computerweekly.com/news/252481937/Revealed-The-man-behind-the-first-major-computer-virus-pandemic	After 20 years of silence, Onel de Guzman has admitted unleashing the “Love Bug”, the computer virus that caused havoc by infecting 45 million machines around the world
April 21, 2020	Collaboration and communications get richer as Covid-19 ushers in new working reality	https://www.computerweekly.com/news/252481922/Collaboration-and-communications-get-richer-as-Covid-19-ushers-in-new-working-reality	Covid-19 lockdowns bring about collective rethink in the way we work, with remote video becoming normalised and a potential change in the way effectiveness is measured
April 21, 2020	Klein takes sole command of SAP as Q1 results show Covid impact	https://www.computerweekly.com/news/252481925/Klein-takes-sole-command-of-SAP-as-Q1-results-show-Covid-impact	As Christian Klein becomes sole chief executive officer, SAP announces total revenue of €6.521bn for the first quarter, up 7% on Q1 2019
April 21, 2020	Government launches online financial support platform for business	https://www.computerweekly.com/news/252481918/Government-launches-online-financial-support-platform-for-business	Businesses will be able to use the government’s online support finder tool to discover what sort of financial support is available to them during the Covid-19 pandemic
April 21, 2020	CIO interview: Theo Blackwell, CDO for London	https://www.computerweekly.com/news/252481571/CIO-interview-Theo-Blackwell-CDO-for-London	Digital and data are transforming the way London runs – from transport to public services. The first ever chief digital officer for London explains how his team are going about it
April 21, 2020	Coronavirus: Leeds Building Society uses robots to cope with mortgage holiday demand	https://www.computerweekly.com/news/252481920/Coronavirus-Leeds-Building-Society-uses-robots-to-cope-with-mortgage-holiday-demand	Building society initiates more automation software to cope with growing demand for mortgage deferrals
April 21, 2020	Coronavirus: HMRC job retention scheme targeted by cyber criminals	https://www.computerweekly.com/news/252481915/Coronavirus-HMRC-job-retention-scheme-targeted-by-cyber-criminals	The UK government’s scheme to pay furloughed employees 80% of their wages is being targeted by cyber criminals
April 21, 2020	When data protection is not enough	https://www.computerweekly.com/news/252481911/When-data-protection-is-not-enough	Organisations should take a holistic approach to data protection and cyber security in what the CEO of Acronis deems a “cyber protection” strategy
April 20, 2020	NCSC launches coronavirus cyber security campaign	https://www.computerweekly.com/news/252481850/NCSC-launches-coronavirus-cyber-security-campaign	The National Cyber Security Centre has launched a reporting service for scam emails as part of a campaign to help people protect themselves from cyber criminals exploiting the pandemic
April 20, 2020	Managing the lockdown extension	https://www.computerweekly.com/news/252481857/Managing-the-lockdown-extension	The continued Covid-19 coronavirus lockdown means people will be working remotely for far longer. IT decision-makers and business leaders will need more than a quick fix
April 20, 2020	IT services company Cognizant warns customers after ‘Maze’ ransomware attack	https://www.computerweekly.com/news/252481865/IT-services-company-Cognizant-warns-customers-after-Maze-ransomware-attack	US IT services company Cognizant alerts customers after the Maze ransomware group launches a cyber attack
April 20, 2020	INCA: UK gigabit broadband progress more important than ever	https://www.computerweekly.com/news/252481860/INCA-UK-gigabit-broadband-progress-more-important-than-ever	Trade body for independent network providers calls for progress toward the delivery of ultrafast broadband to all parts of the UK to continue despite the current Covid-19 lockdown conditions
April 20, 2020	UK government announces ‘Future Fund’ to support startups during Covid-19	https://www.computerweekly.com/news/252481853/UK-government-announces-Future-Fund-to-support-startups-during-Covid-19	The startup rescue package includes public-private match funding, which will give the government shares in the enterprises, as well as targeted research and development support
April 20, 2020	Coronavirus: Pandemic will see consolidation of offshore captive centres	https://www.computerweekly.com/news/252481854/Coronavirus-Pandemic-will-see-consolidation-of-offshore-captive-centres	Offshore captive IT operations owned by western businesses will be sold off to raise cash and boost efficiency amid Covid-19 pandemic
April 20, 2020	Zoom and WebEx users targeted by credential stealing attempts	https://www.computerweekly.com/news/252481855/Zoom-and-WebEx-users-targeted-by-credential-stealing-attempts	Videoconferencing apps such as Zoom and Cisco’s WebEx are being targeted by cyber criminals trying to steal users’ personal data
April 20, 2020	Green Flag waves farewell to Oracle legacy with cloud-native revamp	https://www.computerweekly.com/news/252481784/Green-Flag-waves-farewell-to-Oracle-legacy-with-cloud-native-revamp	The roadside breakdown rescue service has developed a technical architecture to support an ecosystem approach to business
April 20, 2020	Ada Lovelace Institute questions effectiveness of UK contact-tracing strategy	https://www.computerweekly.com/news/252481851/Ada-Lovelace-Institute-questions-effectiveness-of-UK-contact-tracing-strategy	Independent study institute for user-focused data and AI solutions argues that NHS Covid-19 tracking plans will not be effective unless action is taken to address technical limitations
April 20, 2020	Dutch organisations address business email compromise fraud	https://www.computerweekly.com/news/252481848/Dutch-organisations-address-Business-Email-Compromise-fraud	Public-private partnership in the Netherlands works to break the chains used by fraudsters to carry out BEC attacks
April 20, 2020	CaixaBank uses hybrid of conventional and quantum computers to classify risk	https://www.computerweekly.com/news/252481845/CaixaBank-uses-hybrid-of-conventional-and-quantum-computers-to-classify-risk	Spain's CaixaBank is using quantum computers as part of a project to assess risk using machine learning algorithms
